Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"68160383","1","68171854","","2021-06-28 08:54:32","","1","250","<p>I am developing an IOS app and as per the requirement I need to retry all failed api for 3 times with 3 seconds delay. In order to do that I have added an extension to a Publisher as follows, but there is one small problem with this code, after the last attempt if I get a failed response then it takes 3 seconds to execute the expected failure code. I need to show failure message as soon as last attempt fails, is there any way to handle this?</p>
<pre><code>public extension Publisher {
    func retryWithDelay&lt;S&gt;(
        retries: Int,
        delay: S.SchedulerTimeType.Stride,
        scheduler: S
    ) -&gt; AnyPublisher&lt;Output, Failure&gt; where S: Scheduler {
        
        self
            .delayIfFailure(for: delay, scheduler: scheduler)
            .retry(retries)
            .eraseToAnyPublisher()
    }

    private func delayIfFailure&lt;S&gt;(
        for delay: S.SchedulerTimeType.Stride,
        scheduler: S
    ) -&gt; AnyPublisher&lt;Output, Failure&gt; where S: Scheduler {
        self.catch { error in
            Future { completion in
                scheduler.schedule(after: scheduler.now.advanced(by: delay)) {
                    completion(.failure(error))
                }
            }
        }
        .eraseToAnyPublisher()
    }
}
</code></pre>
","5068344","","968155","","2021-06-28 13:09:21","2021-06-29 11:44:56","How to retry failed web service calls with time delay in ios app","<ios><swift><combine>","1","2","","","","CC BY-SA 4.0"
"68166444","1","","","2021-06-28 15:54:30","","1","376","<p>I'm migrating from RxSwift to Combine and ran into this issue related to error handling:</p>
<pre><code>func myMethod(firstName: String?) -&gt; Observable&lt;Data&gt; {
     guard let firstName = firstName else {
     return Observable.error(MyErrorEnum.error)
    }
    return someAPICall... 
}
</code></pre>
<p>I'm migrating to Combine as follows:</p>
<pre><code>func myMethod(firstName: String?) -&gt; AnyPublisher&lt;Data, Error&gt; {
     guard let firstName = firstName else {
     // can't quite figure out how to return an error here... 
    }
    return someAPICall... 
}
</code></pre>
<p>I normally don't struggle handling errors, specially when working with network calls, but for some reason this one is avoiding me.</p>
<p>Really appreciate any input!</p>
","14613107","","","","","2021-06-29 05:45:57","Migrating RxSwift to Combine","<ios><swift><rx-swift><combine>","1","3","","","","CC BY-SA 4.0"
"68180025","1","","","2021-06-29 13:48:58","","1","337","<p>In a SwiftUI subscriber, you would normally have this</p>
<pre><code>authenticate
    .receive(on: DispatchQueue.main) // Move to the main thread
    .sink(receiveCompletion: { completion in
        switch completion {
        case .failure(let error): ()
        case .finished: ()
        }
    }, receiveValue: { _ in })
</code></pre>
<p>I would like to extract the receiveCompletion code block to be shared between multiple subscribers expection the same completion i.e the below to be separated and used in multiple subscribers.</p>
<pre><code>receiveCompletion: { completion in
            switch completion {
            case .failure(let error): ()
            case .finished: ()
            }
</code></pre>
","4935761","","811405","","2021-06-30 08:20:01","2021-06-30 08:20:01","SwiftUI Combine Framework shared receiveCompletion code block","<ios><swift><swiftui><combine>","2","3","","","","CC BY-SA 4.0"
"68187173","1","68190530","","2021-06-30 00:39:20","","1","236","<p>I am having a username textField in swiftUI. I am trying to validate input with the help of publishers.</p>
<p>Here is my code:</p>
<pre><code>View

struct UserView: View {
    @StateObject private var userViewModel = UserViewModel()

    init(){
        UITextField.appearance().semanticContentAttribute = .forceRightToLeft
        UITextField.appearance().keyboardAppearance = .dark
    
    }

    var body: some View {
        SecureField(&quot;&quot;, text: $userViewModel.passwordText)
        Text(userViewModel.passwordError).foregroundColor(.red)
            .frame(width: 264, alignment: .trailing)
    }
}
</code></pre>
<p>The View Model</p>
<pre><code>ViewModel

final class UserViewModel: ObservableObject {

    private var cancellables = Set&lt;AnyCancellable&gt;()
    @Published var userText: String = &quot;&quot;
    @Published var userTextError = &quot;&quot;

    private var usernamevalidation: AnyPublisher&lt;(username:String, isValid: Bool), Never&gt; {
        return $userText
            .dropFirst()
            .map{(username:$0, isValid: !$0.isEmpty)}
            .eraseToAnyPublisher()
    }

    private var usernamevalidated: AnyPublisher&lt;Bool,Never&gt; {
        return usernamevalidation
            .filter{$0.isValid}
            .map{$0.username.isValidUserName()}
            .eraseToAnyPublisher()
    }


    init(){
        usernamevalidation.receive(on: RunLoop.main)
            .map{$0.isValid ? &quot;&quot;: &quot;Emptyusername &quot;}
            .assign(to: \.userTextError, on: self)
            .store(in: &amp;cancellables)
        usernamevalidated.receive(on: RunLoop.main)
            .map{$0 ? &quot;&quot; : &quot;wrong username &quot;}
            .assign(to: \.userTextError, on: self)
            .store(in: &amp;cancellables)
    }
}
</code></pre>
<p>Extension</p>
<pre><code> extension String {

     func isValidUserName() -&gt; Bool {
         let usernameRegex = &quot;^[a-zA-Z0-9_-]*$&quot;
         let usernamepred = NSPredicate(format:&quot;SELF MATCHES %@&quot;, usernameRegex)
         return usernamepred.evaluate(with: self)
   }
}
</code></pre>
<p>In the usernamevalidated in the init() block in the ViewModel I am assigning the error to userTextError property which should be reflected in the textview. This should happens if a special character such as @ or % .. etc are entered. What happens is that sometimes the error appears in red and other no even though I try to print value of string after map operator i can see the string in printing fine. It is just the error is sometimes reflected in the view and sometimes not. Am I missing something or doing something fundamentally wrong</p>
","7438106","","7948372","","2021-06-30 07:52:20","2021-06-30 07:52:20","Why my views are not Rendered in SwiftUI even though the Publisher emits a value","<swiftui><combine><publisher>","3","0","","","","CC BY-SA 4.0"
"68202367","1","","","2021-06-30 22:47:40","","0","519","<p>I'm getting an error - <code>Key path value type 'ReferenceWritableKeyPath&lt;Foo, [Bar]?&gt;' cannot be converted to contextual type 'WriteableKeyPath&lt;Foo, [Bar]?&gt;'</code> - trying to publish something from a repository class into an instance of my main data model struct, and not sure what to do with this error.</p>
<h2>The Situation</h2>
<p>I have a &quot;Foo&quot; which can have an array of &quot;Bars&quot; loaded in it, and they are loaded in separate repositories as separate collections in my database.</p>
<p>I have a <code>FooViewModel</code> which looks at one foo as a published property, and then I inject a <code>barRepository</code> into that ViewModel to load all the bars tied to that foo when the user presses a button.</p>
<p>My viewModel has a <code>subscribeToBarActions()</code> that gets called when the user presses this button, and this function attempts to subscribe to a <code>barsPublisher</code> variable within the repository, and to assign them to a <code>bars</code> property within the foo object in the ViewModel.</p>
<h2>My Code</h2>
<p>This method in the ViewModel is called when the user clicks on the &quot;Load Bars&quot; button in the Foo (the error is happening at the <code>.assign(...)</code> line). My goal here is to subscribe to the bar array, and map them to the bars property in the foo object in the ViewModel:</p>
<pre><code>    func subscribeToFooBars() {
        self.fooBarRepository.barPublisher
            .map { bars in
                .map { bar in
                    Bar.self
                }
            }
            .assign(to: \.bars, on: self.foo)
            .store(in: &amp;cancellables)
        
        self.fooBarRepository.loadData()
    }
</code></pre>
<p>Here is the Foo structure that has bars as a variable within it - when we initially load instances of Foo, bars is instantiated either as nil or as an empty array (I don't have a strong reason for doing one vs. the other right now).</p>
<pre><code>struct Foo: Codable, Identifiable, Equatable {
    // Identifiers
    @DocumentID var id: String?
    var title: String
    var description: String?
    var bars: [Bar]?
</code></pre>
<p>And my <code>fooBarRepository</code> just has this publisher that is supposed to load and store the bars that are published to the ViewModel, intended to save them to the bar property</p>
<pre><code>class BarRepository: ObservableObject, BarStoreType {
    
    @Published var bars = [Bar]()
    var barsPublished: Published&lt;[Bar]&gt; { _bars }
    var barsPublisher: Published&lt;[Bar]&gt;.Publisher { $bars }
</code></pre>
<p>My <code>foo</code> property within the ViewModel is published, but the <code>bars</code> property inside that structure is not published. I'm wondering if that might be the issue, or if it might have to do with the fact that the repository is a reference type while the Foo struct is a value type. Any thoughts on what is causing this?</p>
","13831483","","","","","2021-07-01 12:56:41","Combine - assigning class published properties to a property in a data model struct","<swift><combine>","1","0","","","","CC BY-SA 4.0"
"68216267","1","","","2021-07-01 20:00:39","","1","241","<p>I have a search bar inside a view where I can search and the search will be passed to a REST api and the result will be showed on a tableView. Below are my different classes</p>
<p>Model:</p>
<pre><code>struct MovieResponse: Codable {
    
    var totalResults: Int
    var response: String
    var error: String
    var movies: [Movie]
    
    enum ConfigKeys: String, CodingKey {
        case totalResults
        case response = &quot;Response&quot;
        case error = &quot;Error&quot;
        case movies
    }
    
    init(totalResults: Int, response: String, error: String, movies: [Movie]) {
        self.totalResults = totalResults
        self.response = response
        self.error = error
        self.movies = movies
    }
    
    init(from decoder: Decoder) throws {
        let values = try decoder.container(keyedBy: CodingKeys.self)
        self.totalResults = try values.decodeIfPresent(Int.self, forKey: .totalResults) ?? 0
        self.response = try values.decodeIfPresent(String.self, forKey: .response) ?? &quot;False&quot;
        self.error = try values.decodeIfPresent(String.self, forKey: .error) ?? &quot;&quot;
        self.movies = try values.decodeIfPresent([Movie].self, forKey: .movies) ?? []
    }
}

extension MovieResponse {
    struct Movie: Codable, Identifiable {
        var id = UUID()
        var title: String
        var year: Int8
        var imdbID: String
        var type: String
        var poster: URL
        
        enum EncodingKeys: String, CodingKey {
            case title = &quot;Title&quot;
            case year = &quot;Year&quot;
            case imdmID
            case type = &quot;Type&quot;
            case poster = &quot;Poster&quot;
        }
    }
}
</code></pre>
<p>ViewModel:</p>
<pre><code>final class MovieListViewModel: ObservableObject {

    @Published var isLoading: Bool = false
    @Published var movieObj = MovieResponse(totalResults: 0, response: &quot;False&quot;, error: &quot;&quot;, movies: [])

    var searchTerm: String = &quot;&quot;

    private let searchTappedSubject = PassthroughSubject&lt;Void, Error&gt;()
    private var disposeBag = Set&lt;AnyCancellable&gt;()
    private let service = OMDBService()

    init() {
        searchTappedSubject
        .flatMap {
            self.requestMovies(searchTerm: self.searchTerm)
                .handleEvents(receiveSubscription: { _ in
                    DispatchQueue.main.async {
                        self.isLoading = true
                    }
                },
                receiveCompletion: { comp in
                    DispatchQueue.main.async {
                        self.isLoading = false
                    }
                })
                .eraseToAnyPublisher()
        }
        .replaceError(with: [])
        .receive(on: DispatchQueue.main)
        .assign(to: \.movieObj.movies, on: self)
        .store(in: &amp;disposeBag)
    }

    func onSearchTapped() {
        searchTappedSubject.send(())
    }

    private func requestMovies(searchTerm: String) -&gt; AnyPublisher&lt;[MovieResponse.Movie], Error&gt; {
        guard let url = URL(string:&quot;\(Constants.HostName)/?s=\(searchTerm)&amp;apikey=\(Constants.APIKey)&quot;) else {
            fatalError(&quot;Something is wrong with URL&quot;)
        }
        return URLSession.shared.dataTaskPublisher(for: url)
            .tryMap() { element -&gt; Data in
                    guard let httpResponse = element.response as? HTTPURLResponse,
                        httpResponse.statusCode == 200 else {
                            throw URLError(.badServerResponse)
                        }
                    return element.data
                    }
               .mapError { $0 as Error }
            .decode(type: [MovieResponse.Movie].self, decoder: JSONDecoder())
               .eraseToAnyPublisher()
    }
}
</code></pre>
<p>And finally, the view &amp; search bar</p>
<pre><code>struct SearchView: View {

    @ObservedObject var viewModel = MovieListViewModel()
    
    @State private var searchText = &quot;&quot;
    
    var body: some View {
        ZStack {
            VStack {
                HStack {
                    Text(&quot;Search OMDB&quot;)
                        .font(.system(size: 25, weight: .black, design: .rounded))
                    Spacer()
                }
                .padding()
                Spacer()
                SearchBar(text: $viewModel.searchTerm,
                            onSearchButtonClicked: viewModel.onSearchTapped)
                List(viewModel.movieObj.movies) { movie in
                    Text(verbatim: movie.title)
                }
                .onAppear() {
                    print(&quot;Got the new data&quot;)
                }
            }
        }
    }
}

struct SearchBar: UIViewRepresentable {

    @Binding var text: String
    var onSearchButtonClicked: (() -&gt; Void)? = nil

    class Coordinator: NSObject, UISearchBarDelegate {

        let control: SearchBar

        init(_ control: SearchBar) {
            self.control = control
        }

        func searchBar(_ searchBar: UISearchBar, textDidChange searchText: String) {
            control.text = searchText
        }

        func searchBarSearchButtonClicked(_ searchBar: UISearchBar) {
            control.onSearchButtonClicked?()
        }
    }

    func makeCoordinator() -&gt; Coordinator {
        return Coordinator(self)
    }

    func makeUIView(context: UIViewRepresentableContext&lt;SearchBar&gt;) -&gt; UISearchBar {
        let searchBar = UISearchBar(frame: .zero)
        searchBar.delegate = context.coordinator
        return searchBar
    }
    func updateUIView(_ uiView: UISearchBar, context: UIViewRepresentableContext&lt;SearchBar&gt;) {
        uiView.text = text
    }
}
</code></pre>
<p>When I run the code, the REST api is returning the data, but I am not able to see the same in <code>Movie</code> array and <code>List</code> is not displaying anything.</p>
<p>EDIT:
Adding the sample json returned by the REST API</p>
<pre class=""lang-json prettyprint-override""><code>{
     &quot;Search&quot;: [
         {
             &quot;Title&quot;: &quot;What We Do in the Shadows&quot;,
             &quot;Year&quot;: &quot;2014&quot;,
             &quot;imdbID&quot;: &quot;tt3416742&quot;,
             &quot;Type&quot;: &quot;movie&quot;,
             &quot;Poster&quot;: &quot;https://m.media-amazon.com/images/M/MV5BMjAwNDA5NzEwM15BMl5BanBnXkFtZTgwMTA1MDUyNDE@._V1_SX300.jpg&quot;
         },
         {
             &quot;Title&quot;: &quot;I Know What You Did Last Summer&quot;,
             &quot;Year&quot;: &quot;1997&quot;,
             &quot;imdbID&quot;: &quot;tt0119345&quot;,
             &quot;Type&quot;: &quot;movie&quot;,
             &quot;Poster&quot;: &quot;https://m.media-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg&quot;
         }
     ],
     &quot;totalResults&quot;: &quot;4365&quot;,
     &quot;Response&quot;: &quot;True&quot;
 }
</code></pre>
","2067791","","2067791","","2021-07-01 20:09:34","2021-07-02 00:10:16","Swift - JSONDecoder & Combine framework issue","<swiftui><combine><jsondecoder>","1","4","","","","CC BY-SA 4.0"
"68240150","1","68240945","","2021-07-03 21:41:24","","1","555","<p>Being a Swift newbie I am trying to download and parse a CSV file using the code:</p>
<pre><code>URLSession.shared.dataTaskPublisher(for: url)
    .tryMap(handleOutput)
    .sink { completion in
    } receiveValue: { csvWords in

        let lines = csvWords.split(separator: &quot;\n&quot;)
        for line in lines {
            let columns = line.split(separator: &quot;,&quot;)
            for column in columns {
                print(&quot;column: \(column)&quot;)
            }
        }
</code></pre>
<p>however I get the syntax error:</p>
<blockquote>
<p>Cannot convert value of type 'String' to expected argument type 'Data.Element' (aka 'UInt8')</p>
</blockquote>
<p><a href=""https://i.stack.imgur.com/mAZKB.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/mAZKB.png"" alt=""Xcode"" /></a></p>
<p>Please help me to understand, what is happening.</p>
<p>What value is returned by the <a href=""https://developer.apple.com/documentation/combine/fail/sink(receivevalue:)"" rel=""nofollow noreferrer"">receiveValue</a>, isn't it the remote file content as string?</p>
<p><strong>UPDATE:</strong></p>
<p>Here is the missing method</p>
<pre><code>func handleOutput(output: URLSession.DataTaskPublisher.Output) throws -&gt; Data {
    guard
        // as? means &quot;this might be nil&quot;
        let response = output.response as? HTTPURLResponse,
        response.statusCode &gt;= 200,
        response.statusCode &lt; 300
        else {
            throw URLError(.badServerResponse)
        }
    
    return output.data
}
</code></pre>
","165071","","165071","","2021-07-04 07:14:01","2021-07-04 16:21:58","URLSession.shared.dataTaskPublisher - how to convert received value to string?","<ios><swift><string><csv><combine>","1","7","","","","CC BY-SA 4.0"
"68292296","1","","","2021-07-07 19:54:45","","1","122","<p>I have a setup where a user can tap a button to start a series of multiple network requests via a flatMap.  I'd like to allow the user to cancel the network requests by tapping another button.  Calling cancel on the cancellables saved doesn't cancel the requests.  I have this class:</p>
<pre><code>class ImageService : ObservableObject, UrlBuildable {
    @Published var currentImage: DownloadImageEvent?
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    private var isCancelled: Bool = false
    
    func downloadImage(at: URL) -&gt; AnyPublisher&lt;UIImage, URLError&gt; {
        return URLSession.shared.dataTaskPublisher(for: at)
                .compactMap { UIImage(data: $0.data) }
                .receive(on: RunLoop.main)
                .eraseToAnyPublisher()
    }
    
    func cancel() {
        currentImage = nil
        cancellables.removeAll()
        self.isCancelled = true
        print(&quot;\(#function) isCancelled: \(isCancelled)&quot;)
    }
    
    typealias DownloadImageEventResult = Result&lt;DownloadImageEvent, URLError&gt;
    typealias DownloadImageEventResultPublisher = AnyPublisher&lt;DownloadImageEventResult, Never&gt;
    
    func downloadAllImages() -&gt;  DownloadImageEventResultPublisher {
        let urls = buildImagesUrls().compactMap{ URL(string: $0) }
        let pub: AnyPublisher&lt;URL, Never&gt; = urls.publisher.eraseToAnyPublisher()
        var index: Int = 0
        let delay: Int = 2
        
        return pub.flatMap(maxPublishers: .max(1)) { [isCancelled] url -&gt; DownloadImageEventResultPublisher in
            print(&quot;\(#function) \(url)&quot;)
            index += 1
            
            // download &amp; create event
            print(&quot;\(#function) isCancelled: \(isCancelled)&quot;)
            
            if (isCancelled) {
                let res = Result&lt;DownloadImageEvent, URLError&gt;.failure(URLError(URLError.Code(rawValue: 404)))
                
                return Just(res).eraseToAnyPublisher()
            } else {
                return self.downloadImage(at: url)
                    .print()
                    .map{ _ in DownloadImageEvent(
                            index: index,
                            total: urls.count,
                            url: url.absoluteString) }
                    .delay(for: RunLoop.SchedulerTimeType.Stride(TimeInterval(delay)),
                           scheduler: RunLoop.main)
                    .convertToResult()
                    .eraseToAnyPublisher()
            }
        }.eraseToAnyPublisher()
    }
}
</code></pre>
<p>I can see that when <code>cancel()</code> is called, <code>isCancelled</code> is updated but the <code>flatMap</code> sees the old value of <code>isCancelled</code> because it captured it initially.  So this approach isn't going to work.  I thought of using a private subject and have the <code>cancel()</code> send an event to the private subject but how do I get the <code>flatMap</code> to cancel in response to events sourced by the private subject?</p>
","6902806","","","","","2021-07-12 10:45:12","How to cancel a flatMap publisher from a user event","<swift><combine>","1","2","","","","CC BY-SA 4.0"
"68308431","1","","","2021-07-08 20:44:19","","2","102","<p>What is the best practice or technique to keep a @Published property normalized? Supposed that we have a ViewModel which expose a @Published text property, which can be updated from the ViewModel / TextField (SwiftUI) and we want to remove any link that the user input in the field.</p>
<p>I wrote this example with test, but one of my issue is that on the subscription from the test, I'm receiving values in the wrong order (it sounds that mutating the text in the handleEvents is not so right)</p>
<pre><code>class ViewModel: ObservableObject {
    @Published var text: String?
    private var cancellables = Set&lt;AnyCancellable&gt;()

    init() {
        setupObservers()
    }

    private func setupObservers() {
        $text
            .removeDuplicates() // use removeDuplicates to avoid infinite loop
            .compactMap({ $0 })
            .handleEvents(receiveOutput: { [weak self] in self?.cleanupLinks(from: $0) })
            .sink(receiveValue: { _ in })
            .store(in: &amp;cancellables)
    }

    private func cleanupLinks(from text: String) {
        //dummy implementation
        self.text = text.replacingOccurrences(of: &quot;https://any-url.com&quot;, with: &quot;&quot;)
    }
}

// TEST
class SimpleReproTests: XCTestCase {
    func test_text_cleanupLinks() {
        let sut = ViewModel()

        let exp = expectation(description: &quot;Wait for text updates&quot;)
        exp.expectedFulfillmentCount = 2
        var receivedValues = [String?]()
        let cancellable = sut.$text.dropFirst(2).sink {
            receivedValues.append($0)
            exp.fulfill()
        }
    
        sut.text = &quot;Hello World! https://any-url.com&quot;
        wait(for: [exp], timeout: 1.0)

        XCTAssertEqual(receivedValues, [&quot;Hello World! https://any-url.com&quot;, &quot;Hello World! &quot;])
        cancellable.cancel()
   }
}
</code></pre>
<p>Right now, when running the test I'm receiving the values out of order (which ofc doesn't match the expectation):</p>
<pre><code>[&quot;Hello World! &quot;, &quot;Hello World! https://any-url.com&quot;]
</code></pre>
","6909275","","","","","2021-07-09 19:12:53","How to keep a @Published property normalized in a two-way binding ViewModel/TextField (i.e keeping in lowercase, remove links, etc)?","<ios><swift><swiftui><combine>","1","0","","","","CC BY-SA 4.0"
"68319145","1","","","2021-07-09 15:18:58","","0","300","<p>I have <a href=""https://github.com/afarber/ios-questions/tree/master/Tops1"" rel=""nofollow noreferrer"">a small project at Github</a> which downloads <a href=""https://slova.de/ws/top"" rel=""nofollow noreferrer"">a JSON list of objects</a>, parses it and stores in Core Data:</p>
<p><a href=""https://i.stack.imgur.com/ycRem.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ycRem.png"" alt=""screenshot"" /></a></p>
<p>In the <a href=""https://github.com/afarber/ios-questions/blob/master/Tops1/Tops1/ViewModels/TopViewModel.swift"" rel=""nofollow noreferrer"">view model</a> I just iterate through the JSON list, create Core Data entities and then save the context:</p>
<pre><code>URLSession.shared.dataTaskPublisher(for: url)
    .tryMap(handleOutput)
    .decode(type: TopResponse.self, decoder: JSONDecoder())
    .sink { completion in
        print(&quot;fetchTopModels completion=\(completion)&quot;)
    } receiveValue: { fetchedTops in
        PersistenceController.shared.container.performBackgroundTask { backgroundContext in
            backgroundContext.mergePolicy = NSMergePolicy.mergeByPropertyObjectTrump
            backgroundContext.automaticallyMergesChangesFromParent = true
            backgroundContext.perform {
                for topModel in fetchedTops.data {
                    let topEntity = TopEntity(context: backgroundContext)
                    topEntity.language = language
                    topEntity.uid = Int32(topModel.id)
                    // etc.
                }
                if (backgroundContext.hasChanges) {
                    do {
                        try backgroundContext.save()
</code></pre>
<p>This works well, but is very slow when I have a list with 100000 objects.</p>
<p>So I have decided to create <a href=""https://github.com/afarber/ios-questions/tree/master/TopsBatchInsert"" rel=""nofollow noreferrer"">another small project at Github</a>, which uses <a href=""https://developer.apple.com/documentation/coredata/nsbatchinsertrequest"" rel=""nofollow noreferrer"">NSBatchInsertRequest</a>.</p>
<p>And being a Swift newbie I already fail at the very first step :-)</p>
<p>I was thinking of casting the <a href=""https://github.com/afarber/ios-questions/blob/master/TopsBatchInsert/TopsBatchInsert/Models/TopModel.swift"" rel=""nofollow noreferrer"">TopResponse.data</a> to <code>[[String:Any]]</code></p>
<pre><code>struct TopResponse: Codable {
    let data: [TopModel]
}

struct TopModel: Codable, Identifiable {
    var id: Int { uid }
    let uid: Int
    // etc.
}
</code></pre>
<p>So in <a href=""https://github.com/afarber/ios-questions/blob/master/TopsBatchInsert/TopsBatchInsert/ViewModels/TopViewModel.swift"" rel=""nofollow noreferrer"">the new view model</a> I have tried the code:</p>
<pre><code>URLSession.shared.dataTaskPublisher(for: url)
    .tryMap(handleOutput)
    .decode(type: TopResponse.self, decoder: JSONDecoder())
    .sink { completion in
        print(&quot;fetchTopModels completion=\(completion)&quot;)
    } receiveValue: { topResponse in
        guard let fetchedTops = topResponse.data as? [[String: Any]] else { return }
        PersistenceController.shared.container.performBackgroundTask { backgroundContext in
            backgroundContext.mergePolicy = NSMergePolicy.mergeByPropertyObjectTrump
            backgroundContext.automaticallyMergesChangesFromParent = true
            backgroundContext.perform {
                
                let batchInsert = NSBatchInsertRequest(entity: TopEntity.entity(), objects: fetchedTops)

                do {
                    try backgroundContext.execute(batchInsert)
</code></pre>
<p>but the casting fails and I see in debugger that <code>fetchedTops</code> has zero elements:</p>
<p><a href=""https://i.stack.imgur.com/vxjC1.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/vxjC1.jpg"" alt=""Xcode screenshot"" /></a></p>
<p>Why is it happening? I was expecting the JSON list of objects to be casted perfectly to a <code>[[String:Any]]</code></p>
","165071","","165071","","2021-07-09 19:41:15","2021-07-09 19:41:15","Casting JSON list of objects for NSBatchInsertRequest to [[String:Any]] fails","<ios><swift><core-data><combine><batch-insert>","0","4","","","","CC BY-SA 4.0"
"68323705","1","","","2021-07-10 00:07:51","","0","443","<p>I am working with Swift Combine in a SwiftUI App. I've had success using it until recently. I am attempting to use a ViewModel to set value when using combine but it does not appear to be getting updated. What's odd is I have another ViewModel that is working. I am using Firebase as a database.</p>
<h3>ListingRepository</h3>
<p>This file starts a listener from Firestore and sets an <code>@Published</code> property with a array of listings.</p>
<pre><code>class ListingRepository: ObservableObject {
    let db = Firestore.firestore()
    
    @Published var listings = [Listing]()
    
    init() {
        startSnapshotListener()
    }
    
    func startSnapshotListener() {
        db.collection(FirestoreCollection.listings).addSnapshotListener { (querySnapshot, error) in
            if let error = error {
                print(&quot;Error getting documents: \(error)&quot;)
            } else {
                guard let documents = querySnapshot?.documents else {
                    print(&quot;No Listings.&quot;)
                    return
                }
                
                self.listings = documents.compactMap { listing in
                    do {
                        return try listing.data(as: Listing.self)
                    } catch {
                        print(error)
                    }
                    return nil
                }
            }
        }
    }
}
</code></pre>
<h3>Working ViewModel</h3>
<p>This is the ViewModel that is working. I am using Combine here to map over the listings and create <code>ListRowViewModel</code>s. The code works and I can populate the rows successfully.</p>
<pre><code>class MarketplaceViewModel: ObservableObject {
    @Published var listingRepository = ListingRepository()
    @Published var listingRowViewModels = [ListingRowViewModel]()
    
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    init() {
        listingRepository
            .$listings
            .receive(on: RunLoop.main)
            .map { listings in
                listings.map { listing in
                    ListingRowViewModel(listing: listing)
                }
            }
            .assign(to: \.listingRowViewModels, on: self)
            .store(in: &amp;cancellables)
    }
}
</code></pre>
<h3>ViewModel Not Working</h3>
<p>This ViewModel is for an account view. I started simply by using the count() operator to try and capture the number of listings and then display this on the <code>AccountView</code>. When I build and run the view is not updated.</p>
<pre><code>class AccountViewModel: ObservableObject {
    @Published var listingRepository = ListingRepository()
    
    @Published var numberOfListings: Int = 0
    @
        
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    init() {
        listingRepository
            .$listings
            .receive(on: RunLoop.main)
            .count()
            .assign(to: \.numberOfListings, on: self)
            .store(in: &amp;cancellables)
    }
}
</code></pre>
<p>Upon further inspection it appears the publisher is not being called. I used a sink to try and print the result of the count and nothing gets printed.</p>
<pre><code>class AccountViewModel: ObservableObject {
    @Published var listingRepository = ListingRepository()
    
    @Published var numberOfListings: Int = 0
    @
        
    private var cancellables = Set&lt;AnyCancellable&gt;()
    
    init() {
        listingRepository
            .$listings
            .receive(on: RunLoop.main)
            .count()
            .sink {
                print(&quot;Number Of Listings: \($0)&quot;)
            }
            .store(in: &amp;cancellables)
    }
}
</code></pre>
<p><code>MarketplaceViewModel</code> and <code>AccountViewModel</code> are used in <code>MarketplaceView</code> and AccountView`.</p>
<h3>MarketplaceView</h3>
<pre><code>struct MarketplaceView: View {
    
    @ObservedObject var marketplaceViewModel = MarketplaceViewModel()
    
    
    var body: some View {
        
        Text(marketPlaceViewModel.listingRowViewModels[1].listing.name)
    }
}
</code></pre>
<h3>AccountView</h3>
<pre><code>struct AccountView: View {
    
    @ObservedObject var accountViewModel = AccountViewModel()
        
    var body: some View {
        Text(String(accountViewModel.numberOfListings)                     }
    }
}
</code></pre>
<p>These two views are presented in <code>ContentView</code></p>
<pre><code>struct ContentView: View {
    
    var body: some View {
        Group{
           
                TabView {
                    MarketplaceView()
                        .tabItem {
                            Image(systemName: &quot;shippingbox&quot;)
                            Text(&quot;Marketplace&quot;)
                        }.tag(0) // MarketplaceView
                    AccountView(user: testUser1)
                        .tabItem {
                            Image(systemName: &quot;person&quot;)
                            Text(&quot;Account&quot;)
                        }.tag(1) // AccountView
                } // TabView
                .accentColor(.white)
        }// Group
    }
}
</code></pre>
<p>I'm very puzzled why this is not working. Any help would be greatly appreciated.</p>
","4441627","","3141234","","2021-07-10 02:11:57","2022-08-10 15:58:16","Why Is My Swift Combine Publisher Not Publishing?","<swift><swiftui><combine>","1","18","","","","CC BY-SA 4.0"
